"id","partner_id/id","icao","iata","elevation","aerodrome_type"
"aerodrome_FZQM","partner_FZQM","FZQM","KWZ","5007","medium_airport"
"aerodrome_FZQN","partner_FZQN","FZQN","","3806","small_airport"
"aerodrome_FZQP","partner_FZQP","FZQP","","3412","small_airport"
"aerodrome_FZQU","partner_FZQU","FZQU","","4541","small_airport"
"aerodrome_FZQV","partner_FZQV","FZQV","","5240","small_airport"
"aerodrome_FZRA","partner_FZRA","FZRA","MNO","2077","small_airport"
"aerodrome_FZRB","partner_FZRB","FZRB","BDV","2953","small_airport"
"aerodrome_FZRC","partner_FZRC","FZRC","","5249","small_airport"
"aerodrome_FZRD","partner_FZRD","FZRD","","1969","small_airport"
"aerodrome_FZRE","partner_FZRE","FZRE","","3868","small_airport"
"aerodrome_FZRF","partner_FZRF","FZRF","FMI","2569","medium_airport"
"aerodrome_FZRG","partner_FZRG","FZRG","","2066","small_airport"
"aerodrome_FZRJ","partner_FZRJ","FZRJ","","6562","small_airport"
"aerodrome_FZRK","partner_FZRK","FZRK","","5413","small_airport"
"aerodrome_FZRL","partner_FZRL","FZRL","","5840","small_airport"
"aerodrome_FZRM","partner_FZRM","FZRM","KBO","1840","small_airport"
"aerodrome_FZRN","partner_FZRN","FZRN","","2297","small_airport"
"aerodrome_FZRO","partner_FZRO","FZRO","","4298","small_airport"
"aerodrome_FZRQ","partner_FZRQ","FZRQ","KOO","1850","small_airport"
"aerodrome_FZSA","partner_FZSA","FZSA","KMN","3543","medium_airport"
"aerodrome_FZSB","partner_FZSB","FZSB","","3475","small_airport"
"aerodrome_FZSC","partner_FZSC","FZSC","","3526","small_airport"
"aerodrome_FZSD","partner_FZSD","FZSD","","3022","small_airport"
"aerodrome_FZSE","partner_FZSE","FZSE","","3707","small_airport"
"aerodrome_FZSI","partner_FZSI","FZSI","","3378","small_airport"
"aerodrome_FZSJ","partner_FZSJ","FZSJ","","3297","small_airport"
"aerodrome_FZSK","partner_FZSK","FZSK","KAP","3025","small_airport"
"aerodrome_FZTK","partner_FZTK","FZTK","KNM","2772","small_airport"
"aerodrome_FZTL","partner_FZTL","FZTL","","2349","small_airport"
"aerodrome_FZTS","partner_FZTS","FZTS","","2871","small_airport"
"aerodrome_FZUA","partner_FZUA","FZUA","KGA","2139","medium_airport"
"aerodrome_FZUE","partner_FZUE","FZUE","","2657","small_airport"
"aerodrome_FZUF","partner_FZUF","FZUF","","2707","small_airport"
"aerodrome_FZUG","partner_FZUG","FZUG","LZA","2890","small_airport"
"aerodrome_FZUH","partner_FZUH","FZUH","","2789","small_airport"
"aerodrome_FZUI","partner_FZUI","FZUI","","2789","small_airport"
"aerodrome_FZUJ","partner_FZUJ","FZUJ","","2493","small_airport"
"aerodrome_FZUK","partner_FZUK","FZUK","TSH","1595","small_airport"
"aerodrome_FZUL","partner_FZUL","FZUL","","1640","small_airport"
"aerodrome_FZUM","partner_FZUM","FZUM","","2297","small_airport"
"aerodrome_FZUN","partner_FZUN","FZUN","","1640","small_airport"
"aerodrome_FZUO","partner_FZUO","FZUO","","1870","small_airport"
"aerodrome_FZUP","partner_FZUP","FZUP","","2431","small_airport"
"aerodrome_FZUR","partner_FZUR","FZUR","","2287","small_airport"
"aerodrome_FZUS","partner_FZUS","FZUS","","2287","small_airport"
"aerodrome_FZUT","partner_FZUT","FZUT","","2461","small_airport"
"aerodrome_FZUU","partner_FZUU","FZUU","","2329","small_airport"
"aerodrome_FZUV","partner_FZUV","FZUV","","1873","small_airport"
"aerodrome_FZVA","partner_FZVA","FZVA","LJA","1647","small_airport"
"aerodrome_FZVC","partner_FZVC","FZVC","","1542","small_airport"
"aerodrome_FZVD","partner_FZVD","FZVD","","1985","small_airport"
"aerodrome_FZVE","partner_FZVE","FZVE","","1434","small_airport"
"aerodrome_FZVF","partner_FZVF","FZVF","","1722","small_airport"
"aerodrome_FZVG","partner_FZVG","FZVG","","1978","small_airport"
"aerodrome_FZVH","partner_FZVH","FZVH","","2133","small_airport"
"aerodrome_FZVI","partner_FZVI","FZVI","LBO","1407","small_airport"
"aerodrome_FZVJ","partner_FZVJ","FZVJ","","1804","small_airport"
"aerodrome_FZVK","partner_FZVK","FZVK","","1640","small_airport"
"aerodrome_FZVL","partner_FZVL","FZVL","","1673","small_airport"
"aerodrome_FZVM","partner_FZVM","FZVM","MEW","1968","small_airport"
"aerodrome_FZVN","partner_FZVN","FZVN","","1801","small_airport"
"aerodrome_FZVO","partner_FZVO","FZVO","","1738","small_airport"
"aerodrome_FZVP","partner_FZVP","FZVP","","1833","small_airport"
"aerodrome_FZVR","partner_FZVR","FZVR","BAN","1640","small_airport"
"aerodrome_FZVS","partner_FZVS","FZVS","PFR","1450","small_airport"
"aerodrome_FZVT","partner_FZVT","FZVT","","1279","small_airport"
"aerodrome_FZVU","partner_FZVU","FZVU","","1847","small_airport"
"aerodrome_FZWA","partner_FZWA","FZWA","MJM","2221","medium_airport"
"aerodrome_FZWB","partner_FZWB","FZWB","","2953","small_airport"
"aerodrome_FZWC","partner_FZWC","FZWC","GDJ","2618","small_airport"
"aerodrome_FZWE","partner_FZWE","FZWE","","3198","small_airport"
"aerodrome_FZWF","partner_FZWF","FZWF","","2953","small_airport"
"aerodrome_FZWI","partner_FZWI","FZWI","","2887","small_airport"
"aerodrome_FZWL","partner_FZWL","FZWL","","2230","small_airport"
"aerodrome_FZWR","partner_FZWR","FZWR","","2428","small_airport"
"aerodrome_FZWS","partner_FZWS","FZWS","","2625","small_airport"
"aerodrome_FZWT","partner_FZWT","FZWT","KBN","2766","small_airport"
"aerodrome_G05","partner_G05","G05","","1240","small_airport"
"aerodrome_GA-0001","partner_GA-0001","GA-0001","","1100","small_airport"
"aerodrome_GA-0002","partner_GA-0002","GA-0002","","","small_airport"
"aerodrome_GA-AKE","partner_GA-AKE","GA-AKE","AKE","1660","small_airport"
"aerodrome_GA-GAX","partner_GA-GAX","GA-GAX","GAX","30","small_airport"
"aerodrome_GA00","partner_GA00","GA00","","810","small_airport"
"aerodrome_GA01","partner_GA01","GA01","","722","closed"
"aerodrome_GA02","partner_GA02","GA02","","720","small_airport"
"aerodrome_GA03","partner_GA03","GA03","","795","small_airport"
"aerodrome_GA04","partner_GA04","GA04","","837","small_airport"
"aerodrome_GA05","partner_GA05","GA05","","660","heliport"
"aerodrome_GA06","partner_GA06","GA06","","690","small_airport"
"aerodrome_GA07","partner_GA07","GA07","","100","closed"
"aerodrome_GA08","partner_GA08","GA08","","659","small_airport"
"aerodrome_GA09","partner_GA09","GA09","","1330","small_airport"
"aerodrome_GA10","partner_GA10","GA10","","854","small_airport"
"aerodrome_GA11","partner_GA11","GA11","","1158","heliport"
"aerodrome_GA12","partner_GA12","GA12","","240","closed"
"aerodrome_GA13","partner_GA13","GA13","","297","closed"
"aerodrome_GA14","partner_GA14","GA14","","170","small_airport"
"aerodrome_GA15","partner_GA15","GA15","","740","closed"
"aerodrome_GA16","partner_GA16","GA16","","710","small_airport"
"aerodrome_GA17","partner_GA17","GA17","","320","small_airport"
"aerodrome_GA18","partner_GA18","GA18","","1650","small_airport"
"aerodrome_GA19","partner_GA19","GA19","","185","small_airport"
"aerodrome_GA1A","partner_GA1A","GA1A","","161","small_airport"
"aerodrome_GA2","partner_GA2","GA2","","926","small_airport"
"aerodrome_GA20","partner_GA20","GA20","","28","small_airport"
"aerodrome_GA21","partner_GA21","GA21","","10","small_airport"
"aerodrome_GA22","partner_GA22","GA22","","250","small_airport"
"aerodrome_GA23","partner_GA23","GA23","","720","small_airport"
"aerodrome_GA24","partner_GA24","GA24","","1620","heliport"
"aerodrome_GA25","partner_GA25","GA25","","118","small_airport"
"aerodrome_GA26","partner_GA26","GA26","","458","heliport"
"aerodrome_GA27","partner_GA27","GA27","","1170","closed"
"aerodrome_GA28","partner_GA28","GA28","","212","heliport"
"aerodrome_GA29","partner_GA29","GA29","","843","small_airport"
"aerodrome_GA30","partner_GA30","GA30","","400","closed"
"aerodrome_GA31","partner_GA31","GA31","","964","small_airport"
"aerodrome_GA32","partner_GA32","GA32","","95","heliport"
"aerodrome_GA33","partner_GA33","GA33","","756","heliport"
"aerodrome_GA34","partner_GA34","GA34","","202","closed"
"aerodrome_GA35","partner_GA35","GA35","","30","small_airport"
"aerodrome_GA36","partner_GA36","GA36","","1425","small_airport"
"aerodrome_GA37","partner_GA37","GA37","","20","heliport"
"aerodrome_GA38","partner_GA38","GA38","","869","heliport"
"aerodrome_GA39","partner_GA39","GA39","","10","small_airport"
"aerodrome_GA40","partner_GA40","GA40","","1200","heliport"
"aerodrome_GA41","partner_GA41","GA41","","288","small_airport"
"aerodrome_GA42","partner_GA42","GA42","","330","small_airport"
"aerodrome_GA43","partner_GA43","GA43","","78","small_airport"
"aerodrome_GA44","partner_GA44","GA44","","650","small_airport"
"aerodrome_GA45","partner_GA45","GA45","","26","small_airport"
"aerodrome_GA47","partner_GA47","GA47","","134","small_airport"
"aerodrome_GA48","partner_GA48","GA48","","360","small_airport"
"aerodrome_GA49","partner_GA49","GA49","","730","small_airport"
"aerodrome_GA50","partner_GA50","GA50","","604","small_airport"
"aerodrome_GA51","partner_GA51","GA51","","130","heliport"
"aerodrome_GA52","partner_GA52","GA52","","1035","heliport"
"aerodrome_GA53","partner_GA53","GA53","","810","small_airport"
"aerodrome_GA54","partner_GA54","GA54","","875","heliport"
"aerodrome_GA55","partner_GA55","GA55","","1050","heliport"
"aerodrome_GA56","partner_GA56","GA56","","1050","heliport"
"aerodrome_GA57","partner_GA57","GA57","","1100","heliport"
"aerodrome_GA58","partner_GA58","GA58","","1080","heliport"
"aerodrome_GA59","partner_GA59","GA59","","800","small_airport"
"aerodrome_GA60","partner_GA60","GA60","","40","heliport"
"aerodrome_GA61","partner_GA61","GA61","","780","small_airport"
"aerodrome_GA62","partner_GA62","GA62","","820","small_airport"
"aerodrome_GA63","partner_GA63","GA63","","354","closed"
"aerodrome_GA64","partner_GA64","GA64","","1050","heliport"
"aerodrome_GA65","partner_GA65","GA65","","660","closed"
"aerodrome_GA66","partner_GA66","GA66","","939","heliport"
"aerodrome_GA67","partner_GA67","GA67","","1840","small_airport"
"aerodrome_GA68","partner_GA68","GA68","","800","small_airport"
"aerodrome_GA69","partner_GA69","GA69","","810","heliport"
"aerodrome_GA70","partner_GA70","GA70","","727","heliport"
"aerodrome_GA71","partner_GA71","GA71","","952","heliport"
"aerodrome_GA72","partner_GA72","GA72","","780","small_airport"
"aerodrome_GA73","partner_GA73","GA73","","850","small_airport"
"aerodrome_GA74","partner_GA74","GA74","","850","small_airport"
"aerodrome_GA75","partner_GA75","GA75","","784","small_airport"
"aerodrome_GA76","partner_GA76","GA76","","620","small_airport"
"aerodrome_GA77","partner_GA77","GA77","","810","closed"
"aerodrome_GA78","partner_GA78","GA78","","250","heliport"
"aerodrome_GA79","partner_GA79","GA79","","800","small_airport"
"aerodrome_GA80","partner_GA80","GA80","","940","small_airport"
"aerodrome_GA81","partner_GA81","GA81","","380","small_airport"
"aerodrome_GA82","partner_GA82","GA82","","700","closed"
"aerodrome_GA83","partner_GA83","GA83","","740","small_airport"
"aerodrome_GA84","partner_GA84","GA84","","1080","heliport"
"aerodrome_GA85","partner_GA85","GA85","","1000","heliport"
"aerodrome_GA86","partner_GA86","GA86","","755","small_airport"
"aerodrome_GA87","partner_GA87","GA87","","2800","small_airport"
"aerodrome_GA88","partner_GA88","GA88","","146","closed"
"aerodrome_GA89","partner_GA89","GA89","","910","small_airport"
"aerodrome_GA90","partner_GA90","GA90","","875","small_airport"
"aerodrome_GA91","partner_GA91","GA91","","885","small_airport"
"aerodrome_GA92","partner_GA92","GA92","","990","small_airport"
"aerodrome_GA93","partner_GA93","GA93","","870","closed"
"aerodrome_GA94","partner_GA94","GA94","","900","small_airport"
"aerodrome_GA95","partner_GA95","GA95","","1010","small_airport"
"aerodrome_GA96","partner_GA96","GA96","","1052","heliport"
"aerodrome_GA97","partner_GA97","GA97","","405","closed"
"aerodrome_GA98","partner_GA98","GA98","","750","small_airport"
"aerodrome_GA99","partner_GA99","GA99","","468","small_airport"
"aerodrome_GAAO","partner_GAAO","GAAO","","853","small_airport"
"aerodrome_GAB","partner_GAB","GAB","GAB","4700","small_airport"
"aerodrome_GABD","partner_GABD","GABD","","1312","small_airport"
"aerodrome_GABF","partner_GABF","GABF","","380","small_airport"
"aerodrome_GABG","partner_GABG","GABG","","1139","small_airport"
"aerodrome_GABR","partner_GABR","GABR","","941","small_airport"
"aerodrome_GABS","partner_GABS","GABS","BKO","1247","large_airport"
"aerodrome_GADA","partner_GADA","GADA","","1050","small_airport"
"aerodrome_GADZ","partner_GADZ","GADZ","","984","small_airport"
"aerodrome_GAFD","partner_GAFD","GAFD","","1115","small_airport"
"aerodrome_GAGM","partner_GAGM","GAGM","GUD","866","small_airport"
"aerodrome_GAGO","partner_GAGO","GAGO","GAQ","870","medium_airport"
"aerodrome_GAKA","partner_GAKA","GAKA","KNZ","449","small_airport"
"aerodrome_GAKL","partner_GAKL","GAKL","","1496","small_airport"
"aerodrome_GAKM","partner_GAKM","GAKM","","902","small_airport"
"aerodrome_GAKN","partner_GAKN","GAKN","","1457","small_airport"
"aerodrome_GAKO","partner_GAKO","GAKO","KTX","1240","small_airport"
"aerodrome_GAKT","partner_GAKT","GAKT","","1122","small_airport"
"aerodrome_GAKY","partner_GAKY","GAKY","KYS","164","medium_airport"
"aerodrome_GAMA","partner_GAMA","GAMA","","1251","small_airport"
"aerodrome_GAMB","partner_GAMB","GAMB","MZI","906","medium_airport"
"aerodrome_GAMK","partner_GAMK","GAMK","","899","small_airport"
"aerodrome_GANF","partner_GANF","GANF","","866","small_airport"
"aerodrome_GANK","partner_GANK","GANK","NRM","889","small_airport"
"aerodrome_GANR","partner_GANR","GANR","NIX","778","small_airport"
"aerodrome_GASK","partner_GASK","GASK","KSS","1378","small_airport"
"aerodrome_GASO","partner_GASO","GASO","","1301","small_airport"
"aerodrome_GATB","partner_GATB","GATB","TOM","863","medium_airport"
"aerodrome_GATS","partner_GATS","GATS","","1621","small_airport"
"aerodrome_GAYE","partner_GAYE","GAYE","EYL","325","small_airport"
"aerodrome_GAZ","partner_GAZ","GAZ","GAZ","10","small_airport"
"aerodrome_GB-0001","partner_GB-0001","GB-0001","","","closed"
"aerodrome_GB-0002","partner_GB-0002","GB-0002","","377","small_airport"
"aerodrome_GB-0003","partner_GB-0003","GB-0003","","","closed"
"aerodrome_GB-0004","partner_GB-0004","GB-0004","","","closed"
"aerodrome_GB-0005","partner_GB-0005","GB-0005","","16","small_airport"
"aerodrome_GB-0006","partner_GB-0006","GB-0006","","498","small_airport"
"aerodrome_GB-0007","partner_GB-0007","GB-0007","","550","small_airport"
"aerodrome_GB-0008","partner_GB-0008","GB-0008","","33","small_airport"
"aerodrome_GB-0009","partner_GB-0009","GB-0009","","463","small_airport"
"aerodrome_GB-0010","partner_GB-0010","GB-0010","","","small_airport"
"aerodrome_GB-0011","partner_GB-0011","GB-0011","","598","small_airport"
"aerodrome_GB-0012","partner_GB-0012","GB-0012","","4","closed"
"aerodrome_GB-0013","partner_GB-0013","GB-0013","","131","small_airport"
"aerodrome_GB-0014","partner_GB-0014","GB-0014","","315","small_airport"
"aerodrome_GB-0015","partner_GB-0015","GB-0015","","851","small_airport"
"aerodrome_GB-0016","partner_GB-0016","GB-0016","","650","small_airport"
"aerodrome_GB-0017","partner_GB-0017","GB-0017","","25","small_airport"
"aerodrome_GB-0018","partner_GB-0018","GB-0018","","1300","small_airport"
"aerodrome_GB-0019","partner_GB-0019","GB-0019","","1234","closed"
"aerodrome_GB-0020","partner_GB-0020","GB-0020","","","closed"
"aerodrome_GB-0021","partner_GB-0021","GB-0021","","172","closed"
"aerodrome_GB-0022","partner_GB-0022","GB-0022","","","small_airport"
"aerodrome_GB-0023","partner_GB-0023","GB-0023","","","small_airport"
"aerodrome_GB-0024","partner_GB-0024","GB-0024","","66","small_airport"
"aerodrome_GB-0025","partner_GB-0025","GB-0025","","100","small_airport"
"aerodrome_GB-0026","partner_GB-0026","GB-0026","","120","small_airport"
"aerodrome_GB-0027","partner_GB-0027","GB-0027","","","small_airport"
"aerodrome_GB-0028","partner_GB-0028","GB-0028","","","heliport"
"aerodrome_GB-0029","partner_GB-0029","GB-0029","","","small_airport"
"aerodrome_GB-0030","partner_GB-0030","GB-0030","","121","small_airport"
"aerodrome_GB-0031","partner_GB-0031","GB-0031","","","small_airport"
"aerodrome_GB-0032","partner_GB-0032","GB-0032","","","small_airport"
"aerodrome_GB-0033","partner_GB-0033","GB-0033","","217","small_airport"
"aerodrome_GB-0034","partner_GB-0034","GB-0034","","","small_airport"
"aerodrome_GB-0035","partner_GB-0035","GB-0035","","","small_airport"
"aerodrome_GB-0036","partner_GB-0036","GB-0036","","","small_airport"
"aerodrome_GB-0037","partner_GB-0037","GB-0037","","","small_airport"
"aerodrome_GB-0038","partner_GB-0038","GB-0038","","197","small_airport"
"aerodrome_GB-0039","partner_GB-0039","GB-0039","","","closed"
"aerodrome_GB-0040","partner_GB-0040","GB-0040","","165","closed"
"aerodrome_GB-0041","partner_GB-0041","GB-0041","","77","heliport"
"aerodrome_GB-0042","partner_GB-0042","GB-0042","","","small_airport"
"aerodrome_GB-0043","partner_GB-0043","GB-0043","","","closed"
"aerodrome_GB-0044","partner_GB-0044","GB-0044","","450","small_airport"
"aerodrome_GB-0045","partner_GB-0045","GB-0045","","623","small_airport"
"aerodrome_GB-0046","partner_GB-0046","GB-0046","","230","small_airport"
"aerodrome_GB-0047","partner_GB-0047","GB-0047","","181","small_airport"
"aerodrome_GB-0048","partner_GB-0048","GB-0048","","22","small_airport"
"aerodrome_GB-0049","partner_GB-0049","GB-0049","","135","small_airport"
"aerodrome_GB-0050","partner_GB-0050","GB-0050","","435","small_airport"
"aerodrome_GB-0051","partner_GB-0051","GB-0051","","610","small_airport"
"aerodrome_GB-0052","partner_GB-0052","GB-0052","","576","small_airport"
"aerodrome_GB-0053","partner_GB-0053","GB-0053","","","closed"
"aerodrome_GB-0054","partner_GB-0054","GB-0054","","525","small_airport"
"aerodrome_GB-0055","partner_GB-0055","GB-0055","","150","small_airport"
"aerodrome_GB-0056","partner_GB-0056","GB-0056","","439","small_airport"
"aerodrome_GB-0057","partner_GB-0057","GB-0057","","180","small_airport"
"aerodrome_GB-0058","partner_GB-0058","GB-0058","","10","small_airport"
"aerodrome_GB-0059","partner_GB-0059","GB-0059","","","small_airport"
"aerodrome_GB-0060","partner_GB-0060","GB-0060","","","small_airport"
"aerodrome_GB-0061","partner_GB-0061","GB-0061","","800","closed"
"aerodrome_GB-0062","partner_GB-0062","GB-0062","","500","small_airport"
"aerodrome_GB-0063","partner_GB-0063","GB-0063","","771","small_airport"
"aerodrome_GB-0064","partner_GB-0064","GB-0064","","150","small_airport"
"aerodrome_GB-0065","partner_GB-0065","GB-0065","","283","small_airport"
"aerodrome_GB-0066","partner_GB-0066","GB-0066","","","small_airport"
"aerodrome_GB-0067","partner_GB-0067","GB-0067","","300","closed"
"aerodrome_GB-0068","partner_GB-0068","GB-0068","","35","small_airport"
"aerodrome_GB-0069","partner_GB-0069","GB-0069","","150","small_airport"
"aerodrome_GB-0070","partner_GB-0070","GB-0070","HOY","30","closed"
"aerodrome_GB-0071","partner_GB-0071","GB-0071","","","small_airport"
"aerodrome_GB-0072","partner_GB-0072","GB-0072","","30","small_airport"
"aerodrome_GB-0073","partner_GB-0073","GB-0073","","505","small_airport"
