"id","name","city","country_id/id"
"partner_07NH","Diving Rock Seaplane Base","Washington","base.us"
"partner_07NJ","Hackensack UMC Palisades Heliport","North Bergen","base.us"
"partner_07NV","Border Line Farm Airport","Baker","base.us"
"partner_07NY","Mmc Heliport","Monticello","base.us"
"partner_07OH","Tennessee Gas Heliport","Claysville","base.us"
"partner_07OK","Pleasant Valley Airport","Snyder","base.us"
"partner_07OR","Bruce's Airport","Milwaukie","base.us"
"partner_07PN","Folmar Airport","Grassflat","base.us"
"partner_07SN","Churchill Airport","Phillipsburg","base.us"
"partner_07TA","Salaika Aviation Airport","Danbury","base.us"
"partner_07TE","Cuddihy Field","Corpus Christi","base.us"
"partner_07TN","Corntassel Airport","Vonore","base.us"
"partner_07TS","Cross-Country Estates Airport","Georgetown","base.us"
"partner_07TX","Pecks Heliport","Princeton","base.us"
"partner_07UT","E Northrop Grumman Airport","Howell","base.us"
"partner_07VA","Alpha Hotel Airport","Clover","base.us"
"partner_07VT","Meadow STOLport","Jericho","base.us"
"partner_07WA","Multicare Deaconess Hospital Heliport","Spokane","base.us"
"partner_07WI","Bartell Strip","Genessee Depot","base.us"
"partner_07XS","Allen Ponderosa Heliport","Crowley","base.us"
"partner_07Y","Hill City-Quadna Mountain Airport","Hill City","base.us"
"partner_08AK","Fisher Airport","Big Lake","base.us"
"partner_08AL","Little Lagoon Seaplane Base","Gulf Shores","base.us"
"partner_08AR","Crittenden Regional Hospital Heliport","West Memphis","base.us"
"partner_08AZ","Mesa Police Heliport","Mesa","base.us"
"partner_08B","Merrymeeting Field","Bowdoinham","base.us"
"partner_08CA","Pg & E Co. Placerville Svc Center Heliport","Diamond Springs","base.us"
"partner_08CL","Kistler Ranch Airport","Jamestown","base.us"
"partner_08CN","Tulare Motor Sports #1 Heliport","Tulare","base.us"
"partner_08CO","Terra Firma Airport","Rush","base.us"
"partner_08CT","Seavair's Landing Seaplane Base","Winsted","base.us"
"partner_08F","City of Coalgate Airport","Coalgate","base.us"
"partner_08FA","Duda Airstrip","La Belle","base.us"
"partner_08FD","Sunniland Ranch Airport","Okeechobee","base.us"
"partner_08FL","J. H. Hendrie Farms Airport","Lake Placid","base.us"
"partner_08G","Salt Fork Lodge Heliport","Cambridge","base.us"
"partner_08GA","Sapelo Island Airport","Darien","base.us"
"partner_08ID","Symms Airport","Marsing","base.us"
"partner_08II","Parkview Lagrange Hospital Heliport","Lagrange","base.us"
"partner_08IL","Harms Airstrip","Tampico","base.us"
"partner_08IN","Winona Lake Seaplane Base","Winona Lake","base.us"
"partner_08IS","Hemmer RLA Restricted Landing Area","Du Quoin","base.us"
"partner_08KS","Alderson Airport","Bennington","base.us"
"partner_08KT","Methodist Health Heliport","Morganfield","base.us"
"partner_08KY","Boss Airport","Burnside","base.us"
"partner_08LA","Air Oil Inc Nr 2 Heliport","Harahan","base.us"
"partner_08LL","Sauer Airport","Dwight","base.us"
"partner_08LS","Aeleron Airport","Grand Coteau","base.us"
"partner_08MA","Wormid Airport","Southborough","base.us"
"partner_08MD","St Joseph Hospital Heliport","Towson","base.us"
"partner_08ME","Lindbergh Airport","Avon","base.us"
"partner_08MI","Sparrow Hospital Heliport","Lansing","base.us"
"partner_08MN","Christenson Point Seaplane Base","Chisholm/Hibbing","base.us"
"partner_08MO","Twin Oaks Airport","Jasper","base.us"
"partner_08MS","Williams Field","Coldwater","base.us"
"partner_08MT","Matovich Airport","Grass Range","base.us"
"partner_08N","Keller Brothers Airport","Lebanon","base.us"
"partner_08NC","Whiteheart Farm Airport","Lewisville","base.us"
"partner_08ND","Brecht Strip","Golden Valley","base.us"
"partner_08NE","Laurel Municipal Airport","Laurel","base.us"
"partner_08NH","Memorial Hospital Heliport","North Conway","base.us"
"partner_08NJ","St Barnabas Medical Center Heliport","Livingston","base.us"
"partner_08NY","Md1 Airport","Middletown","base.us"
"partner_08OH","Kenley Airport","Hartford","base.us"
"partner_08OK","Parks Airport","Wilburton","base.us"
"partner_08OL","Broken B Airport","Hydro","base.us"
"partner_08OR","Saxon Sycan Airport","Silver Lake","base.us"
"partner_08PA","Pocono Raceway Heliport","Pocono Pines","base.us"
"partner_08PN","Thomson Heliport","Lancaster","base.us"
"partner_08R","Richmond Airport","West Kingston","base.us"
"partner_08TA","Rancho Del Lago Heliport","Fischer","base.us"
"partner_08TE","B. J. Mc Combs Sisterdale Airport","Comfort","base.us"
"partner_08TN","PTC Airport","Fayetteville","base.us"
"partner_08TS","Puesta Del Sol Airport","La Gloria","base.us"
"partner_08TX","Cross Wind Airport","Weatherford","base.us"
"partner_08U","Stevens-Crosby Airport","North Fork","base.us"
"partner_08VA","Springwood Airstrip","Buchanan","base.us"
"partner_08WA","Manchester Laboratory Heliport","Manchester","base.us"
"partner_08WI","Pierick Airport","Highland","base.us"
"partner_08XA","Knolle Ranch Airport","Snook","base.us"
"partner_08XS","Peterson Airport","Old Ocean","base.us"
"partner_09AA","Sheldon Chalet Heliport","Talkeetna","base.us"
"partner_09AK","West Beaver Airport","Big Lake","base.us"
"partner_09AR","Magnolia Hospital Heliport","Magnolia","base.us"
"partner_09AZ","Stronghold Airport","St David","base.us"
"partner_09CA","Mee Memorial Hospital Heliport","King City","base.us"
"partner_09CL","Alta Sierra Airport","Grass Valley","base.us"
"partner_09CN","Tulare Motor Sports #2 Heliport","Tulare","base.us"
"partner_09CO","Cottonwood Field","Swink","base.us"
"partner_09FA","Placid Lakes Airport","Lake Placid","base.us"
"partner_09FD","Cheryl-Lane Landings Airport","Bushnell","base.us"
"partner_09FL","Sunnybreeze Airport","Arcadia","base.us"
"partner_09GA","Sunbelt Strip","Moultrie","base.us"
"partner_09I","International Falls Seaplane Base","International Falls","base.us"
"partner_09IA","Skydive Iowa Airport","Brooklyn","base.us"
"partner_09ID","Taylor Ranch Landing Area Airport","Moscow","base.us"
"partner_09II","Gibbons Field","Valeene","base.us"
"partner_09IL","Silver Cross Hospital Heliport","Joliet","base.us"
"partner_09IN","Gordon Airport","Columbia City","base.us"
"partner_09IS","Swedish American Heliport","Rockford","base.us"
"partner_09KS","Coffman Airport","Wellsville","base.us"
"partner_09KY","Baptist Hospital East Heliport","Louisville","base.us"
"partner_09LA","Era Helicopters Fourchon Helibase Heliport","Grand Isle","base.us"
"partner_09LL","Pine Hill Airport","Capron","base.us"
"partner_09LS","West Feliciana Sheriff's Office Heliport","St Francisville","base.us"
"partner_09MA","Kallander Field","Southborough","base.us"
"partner_09ME","Perrotti Skyranch Airfield","Berwick","base.us"
"partner_09MI","Michigan National Guard Headquarters Heliport","Lansing","base.us"
"partner_09MN","W Johnson Field","Hazel Run","base.us"
"partner_09MO","Hogue Farm Airport","Willard","base.us"
"partner_09N","Airhaven Airport","Staatsburg","base.us"
"partner_09NC","William Irving Lewis Airport","Broadway","base.us"
"partner_09NE","Summer Hill Farm Airport","Bennington","base.us"
"partner_09NJ","Stonebridge Farm Helistop","Somerville","base.us"
"partner_09NR","Dakota Air Ranch Airport","Ramseur","base.us"
"partner_09NY","Spring Lake Fire Department Heliport","Kingston","base.us"
"partner_09OK","Ragtime Aerodrome","Collinsville","base.us"
"partner_09OR","Mid-Columbia Medical Center Heliport","The Dalles","base.us"
"partner_09PA","Eagle Field","Port Matilda","base.us"
"partner_09PN","Hundley Residence Heliport","Kintersville","base.us"
"partner_09S","Sullivan Lake State Airport","Metaline Falls","base.us"
"partner_09TA","Lazy G Bar Ranch Airport","Decatur","base.us"
"partner_09TE","Running M Ranch Airport","Glen Rose","base.us"
"partner_09TN","Univ of Tennessee Medical Center Heliport","Knoxville","base.us"
"partner_09TS","Pitcock Rosillos Mountain Ranch Airport","Marathon","base.us"
"partner_09TX","Smokey Mtn Ranch Airport","Sheffield","base.us"
"partner_09VA","Alum Ridge STOLport","Floyd","base.us"
"partner_09VG","Augusta Medical Center Heliport","Fishersville","base.us"
"partner_09W","South Capitol Street Heliport","Washington","base.us"
"partner_09WA","Holy Family Hospital Heliport","Spokane","base.us"
"partner_09WI","Parkway Farm Strip","Holmen","base.us"
"partner_09XS","Baptist Medical Center Heliport","San Antonio","base.us"
"partner_09Y","Wipline Seaplane Base","Inver Grove Hgts","base.us"
"partner_0AA6","Big Salmon Heliport","Haines","base.us"
"partner_0AA7","Kalifonsky Meadows Airport","Kenai","base.us"
"partner_0AK","Pilot Station Airport","Pilot Station","base.us"
"partner_0AK0","Scotts Airport","North Pole","base.us"
"partner_0AK1","Anderson Lake Airport","Wasilla","base.us"
"partner_0AK2","Yentna Bend Strip","Willow","base.us"
"partner_0AK3","Parker Lake Airport","Montana Creek","base.us"
"partner_0AK5","Young Creek Airport","May Creek","base.us"
"partner_0AK6","Victory Airport","Victory Bible Camp","base.us"
"partner_0AK7","Bradley Lake Hydroelectri Project Airstrip","Homer","base.us"
"partner_0AK8","Pollux Heliport","North Pole","base.us"
"partner_0AK9","Falcon Lake Strip","Point Mackenzie","base.us"
"partner_0AL0","Huntsville Field","Huntsville","base.us"
"partner_0AL1","Resort Airport","Foley","base.us"
"partner_0AL2","Clay County Hospital Heliport","Ashland","base.us"
"partner_0AL3","Hospital Pad Heliport","Evergreen","base.us"
"partner_0AL4","Dekalb Regional Medical Center Heliport","Fort Payne","base.us"
"partner_0AL5","Flomaton Airport","Flomaton","base.us"
"partner_0AL6","D.W. Mcmillian Memorial Hospital Heliport","Brewton","base.us"
"partner_0AL7","Gadsden Regl Medical Center Heliport","Gadsden","base.us"
"partner_0AL8","Brookwood Medical Center Heliport","Birmingham","base.us"
"partner_0AL9","Wilson Creek Airport","Florence","base.us"
"partner_0AR0","Smh Heliport","Springdale","base.us"
"partner_0AR1","Hooterville South Airport","Centerville","base.us"
"partner_0AR2","Mission Field-Marotti Memorial Airport","Crawfordsville","base.us"
"partner_0AR3","Taylor's Air Strip","Deer","base.us"
"partner_0AR4","Ozarks Community Hospital Heliport","Gravette","base.us"
"partner_0AR5","Rgnl Medical Center Heliport","Jonesboro","base.us"
"partner_0AR6","Ami National Park Medical Center Heliport","Hot Springs","base.us"
"partner_0AR7","Yancopin Airport","Watson","base.us"
"partner_0AR8","Howard Memorial Hospital Heliport","Nashville","base.us"
"partner_0AR9","Eureka Springs Hospital Heliport","Eureka Springs","base.us"
"partner_0AZ0","Arizona Heart Hospital Heliport","Phoenix","base.us"
"partner_0AZ1","Taylor Field","Marana","base.us"
"partner_0AZ2","Western Sky Airport","Salome","base.us"
"partner_0AZ4","Flying Bucket Ranch Airport","Mobile","base.us"
"partner_0AZ5","Castle Well Airport","Morristown","base.us"
"partner_0AZ6","St Joseph's Hospital Heliport","Phoenix","base.us"
"partner_0AZ7","Sunstate Heliport","Phoenix","base.us"
"partner_0B2","Brewer Airport","Brewer","base.us"
"partner_0B7","Warren-Sugarbush Airport","Warren","base.us"
"partner_0C1","Triple R Airport","Dearborn","base.us"
"partner_0C2","Hinckley Airport","Hinckley","base.us"
"partner_0C5","Canadian Lakes Airport","Mecosta","base.us"
"partner_0C7","Grandpas' Farm Mendota Airport","Mendota","base.us"
"partner_0C8","Cushing Field Ltd Airport","Newark","base.us"
"partner_0C9","Coach & Paddock Heliport","Clinton","base.us"
"partner_0CA0","Drew Medical Center Heliport","Los Angeles","base.us"
"partner_0CA1","Northside Airpark","Santa Maria","base.us"
"partner_0CA2","VA Greater Los Angeles Health Care Center Heliport","Los Angeles","base.us"
"partner_0CA3","Crawford Airport","Santa Ynez","base.us"
"partner_0CA4","Shepherd Farm Airport","Santa Ynez","base.us"
"partner_0CA5","Hoffman Private Airport","Santa Ysabel","base.us"
"partner_0CA6","Emory Ranch Airport","Ocotillo","base.us"
"partner_0CA7","Boeing Seal Beach (Rooftop) Heliport","Seal Beach","base.us"
"partner_0CA8","Ward Ranch Airport","Aguanga","base.us"
"partner_0CA9","Blech Ranch Airport","Shandon","base.us"
"partner_0CD0","Delta County Memorial Hospital Heliport","Delta","base.us"
"partner_0CD1","Colorado Plains Medical Center Heliport","Fort Morgan","base.us"
"partner_0CD2","Foxx Valley Airport","Yoder","base.us"
"partner_0CD3","Branch's Heliport","Kersey","base.us"
"partner_0CD4","Kauffman Heliport","Denver","base.us"
"partner_0CD5","Pinon Canyon Airport","Trinidad","base.us"
"partner_0CD6","Exempla Good Samaritan Heliport","Lafayette","base.us"
"partner_0CD7","Fox Hole Airport","Lafayette","base.us"
"partner_0CD8","Prowers Medical Center Heliport","Lamar","base.us"
"partner_0CD9","Swedish S.W. Medical Heliport","Littleton","base.us"
"partner_0CL0","Yosemite Hidden Lake Ranch Airport","Raymond","base.us"
"partner_0CL1","Krey Field Airport","Adelanto","base.us"
"partner_0CL2","Parking Lot Heliport","Chula Vista","base.us"
"partner_0CL3","John Nichol's Field Airport","Chula Vista","base.us"
"partner_0CL4","Glen Fed Heliport","Glendale","base.us"
"partner_0CL5","The Atrium Heliport","Irvine","base.us"
"partner_0CL6","Bohunk's Airpark","Lancaster","base.us"
"partner_0CL7","Good Samaritan Hospital Heliport","Los Angeles","base.us"
"partner_0CL8","Tera Ultralightport","Ridgecrest","base.us"
"partner_0CL9","Sce San Jacinto Valley Service Center Heliport","Romoland","base.us"
"partner_0CN1","Fiorini Ranch Airport","Delhi","base.us"
"partner_0CN2","Sutter Butte Dusters Airport","Live Oak","base.us"
"partner_0CO0","Longmont United Hospital Heliport","Longmont","base.us"
"partner_0CO1","Dave's Airport","Louisville","base.us"
"partner_0CO2","Crested Butte Airpark","Crested Butte","base.us"
"partner_0CO3","Greggs Nr 1 Airport","Bennett","base.us"
"partner_0CO4","Geo-Seis Helicopters Heliport","Fort Collins","base.us"
"partner_0CO5","Chenoweth Airport","Last Chance","base.us"
"partner_0CO6","Flying M & M Ranch Airport","Norwood","base.us"
"partner_0CO7","Century Helicopters Heliport","Fort Collins","base.us"
"partner_0CO8","Cartwheel Airport","Mead","base.us"
"partner_0CO9","Van Treese Airport","Monte Vista","base.us"
"partner_0CT0","Sharon Hospital Heliport","Sharon","base.us"
"partner_0CT1","Bristol-Myers Squibb Company Heliport","Wallingford","base.us"
"partner_0CT2","Windham Hospital Heliport","Willimantic","base.us"
"partner_0CT3","N B G H Heliport","New Britain","base.us"
"partner_0CT4","Burke Heliport","Prospect","base.us"
"partner_0CT5","St Francis Hospital Heliport","Hartford","base.us"
"partner_0CT6","Middletown Heliport","Middletown","base.us"
"partner_0CT7","Bridgeport Hospital Heliport","Bridgeport","base.us"
"partner_0CT8","Danbury Hospital Heliport","Danbury","base.us"
"partner_0CT9","Hartford Hospital Heliport","Hartford","base.us"
"partner_0D6","Wilber Municipal Airport","Wilber","base.us"
"partner_0D7","Ada Airport","Ada","base.us"
"partner_0D9","Air Park North","Alba","base.us"
"partner_0E9","Corydon Airport","Corydon","base.us"
"partner_0FA0","Doral Resort & Country Club Heliport","Miami","base.us"
"partner_0FA1","Ott's Landing Airport","Arcadia","base.us"
"partner_0FA2","Doctors Memorial Hospital #2 Heliport","Perry","base.us"
"partner_0FA5","Briley Farm Seaplane Base","Oakland","base.us"
"partner_0FD0","The 2A Ranch Airport","Ormond Beach","base.us"
"partner_0FD1","Panhandle Helicopter Llc Heliport","Panama City Beach","base.us"
"partner_0FD2","Dolphin Stadium Heliport","Miami","base.us"
"partner_0FD3","Dugger Field","Freeport","base.us"
"partner_0FD4","Cloverleaf Farms Ii Inc. Heliport","Reddick","base.us"
"partner_0FD5","Breezy Knoll Airport","Defuniak Springs","base.us"
"partner_0FD6","Fulton Seaplane Base","Sebastian","base.us"
"partner_0FD9","Joy Farms Airport","Defuniak Springs","base.us"
"partner_0FL0","Harper's Fly-In Ranch Airport","Clewiston","base.us"
"partner_0FL1","Thompson Airfield","Branford","base.us"
"partner_0FL2","Alligator Drink Seaplane Base","Geneva","base.us"
"partner_0FL3","Old Town Ems Heliport","Old Town","base.us"
